"","match_url","Mat_avg","Inns_Bat_avg","NO_avg","Runs_Bat_avg","Runs_Bat_avg.1","HS_avg","HS_max","Ave_Bat_avg","Ave_Bat_max","BF_avg","SR_Bat_avg","SR_Bat_max","X100_avg","X100_max","X50_avg","X50_max","X4s_avg","X4s_max","X6s_avg","X6s_max","Ct_avg","Ct_max","St_avg","St_max","Inns_Bowl_avg","Balls_avg","Runs_Bowl_avg","Wkts_avg","Wkts_max","Ave_Bowl_avg","Ave_Bowl_min","Econ_avg","Econ_min","SR_Bowl_avg","SR_Bowl_min","X4w_avg","X4w_max","X5w_avg","X5w_max","X10_avg","X10_max","Output"
"346","http://www.espncricinfo.com/series/12230/scorecard/573022/australia-vs-west-indies-1st-odi-west-indies-tour-of-australia-2012-13",21.7272727272727,27.4545454545455,2.36363636363636,582.272727272727,582.272727272727,-6.81818181818181,59,-4.00909090909091,-1.91,819.090909090909,-7.23363636363638,-21,0.818181818181818,12,0.818181818181818,-9,61.5454545454546,408,32.3636363636364,199,3.72727272727273,12,-0.272727272727273,-3,10.7301587301587,501.253968253969,404.857142857143,-4.95238095238096,-40,-4.22238095238095,-15.94,0.503809523809524,-0.66,-4.88412698412699,-22.4,-1.80952380952381,-3,-0.571428571428571,-2,0,0,1
"347","http://www.espncricinfo.com/series/12230/scorecard/573023/australia-vs-west-indies-2nd-odi-west-indies-tour-of-australia-2012-13",21.7272727272727,27.4545454545455,2.36363636363636,582.272727272727,582.272727272727,-6.81818181818181,59,-4.00909090909091,-1.91,819.090909090909,-7.23363636363638,-21,0.818181818181818,12,0.818181818181818,-9,61.5454545454546,408,32.3636363636364,199,3.72727272727273,12,-0.272727272727273,-3,10.7301587301587,501.253968253969,404.857142857143,-4.95238095238096,-40,-4.22238095238095,-15.94,0.503809523809524,-0.66,-4.88412698412699,-22.4,-1.80952380952381,-3,-0.571428571428571,-2,0,0,1
"348","http://www.espncricinfo.com/series/12230/scorecard/573024/australia-vs-west-indies-3rd-odi-west-indies-tour-of-australia-2012-13",3.09090909090909,11.2727272727273,-0.636363636363638,62.9090909090905,62.9090909090905,-15.3636363636364,30,-4.70090909090909,-1.91,223.545454545455,-4.62090909090909,9.39999999999999,0,12,-2.09090909090909,-9,12.8181818181818,408,21.9090909090909,144,-3.72727272727273,12,-0.272727272727273,-3,-3.72222222222223,-120.625,-105.638888888889,-19.0138888888889,-40,-3.78472222222222,-15.94,0.56875,-0.66,-4.82916666666667,-22.4,-1.55555555555556,-3,-0.597222222222222,-2,0,0,1
"349","http://www.espncricinfo.com/series/12230/scorecard/573025/australia-vs-west-indies-4th-odi-west-indies-tour-of-australia-2012-13",-25.0909090909091,-17.2727272727273,-5.54545454545454,-970.272727272727,-970.272727272727,-22.7272727272727,-55,-9.25727272727272,-14.23,-1046.72727272727,-4.15818181818182,9.39999999999999,-2.18181818181818,-8,-7.54545454545454,-41,-95.3636363636364,-425,0,-21,-11.9090909090909,-35,-0.181818181818182,-3,-15.6666666666667,-481,-374.222222222222,-20.6666666666667,-40,-0.687222222222218,-18.87,1.65444444444444,-0.26,-2.45,-27,-0.555555555555555,-3,-0.333333333333333,-1,0,0,1
"350","http://www.espncricinfo.com/series/12230/scorecard/573026/australia-vs-west-indies-5th-odi-west-indies-tour-of-australia-2012-13",-6.18181818181817,0.18181818181818,-0.818181818181818,-448.181818181818,-448.181818181818,-22.9090909090909,-55,-9.15454545454546,-14.23,-398.545454545455,-5.51909090909091,-4.19,-2,-8,-2.81818181818182,-16,-56.8181818181818,-330,0.63636363636364,-21,-5.90909090909091,-97,-0.363636363636364,-5,-7,-412.972222222222,-317.291666666667,-19.2777777777778,-40,-1.055,-18.87,1.64861111111111,-0.26,-2.96250000000001,-27,-1.09722222222222,-3,0.0416666666666666,0,0,0,1
"351","http://www.espncricinfo.com/series/12231/scorecard/569240/new-zealand-vs-england-1st-odi-england-tour-of-new-zealand-2012-13",-2.36363636363636,4.72727272727273,-2,207.181818181818,207.181818181818,16.9090909090909,96,0.258181818181818,-4.48,217.181818181818,1.58636363636364,-20.6,0.636363636363637,6,0,2,21.4545454545455,59,23.8181818181818,30,11.7272727272727,109,-0.909090909090909,-10,-16.3333333333333,-1196.56944444444,-1009.06944444444,-37.4722222222222,-29,-5.17125,9.84,-0.0418055555555554,0.18,-5.375,12.6,-2.59722222222222,-3,-0.666666666666667,-1,0,0,0
"352","http://www.espncricinfo.com/series/12231/scorecard/569241/new-zealand-vs-england-2nd-odi-england-tour-of-new-zealand-2012-13",-3.63636363636364,-1.18181818181817,-0.181818181818183,-286.818181818182,-286.818181818182,-2.81818181818181,40,-4.92181818181818,-4.48,-360.909090909091,-2.42999999999999,-16.52,-0.545454545454545,6,-3,2,-30,59,12.6363636363636,30,9.18181818181818,109,-0.909090909090909,-10,7.75,45.25,48.25,-4.125,-29,-4.42625,10.73,-0.14625,0.18,-3.90357142857143,14.9,-2,-3,0,2,0,0,1
"353","http://www.espncricinfo.com/series/12231/scorecard/569242/new-zealand-vs-england-3rd-odi-england-tour-of-new-zealand-2012-13",-8.54545454545455,-2.90909090909091,-1.81818181818182,-284.636363636364,-284.636363636364,-1.72727272727272,40,-4.63363636363636,-4.48,-359.545454545455,-1.81454545454545,-16.52,-0.545454545454545,6,-3,2,-30.1818181818182,59,12.3636363636364,30,8,109,-0.909090909090909,-10,0.75,-360,-298.625,-18.375,-29,-2.99482142857143,12.36,-0.126250000000001,0.18,-2.40357142857143,18.7,-2.625,-3,-0.5,0,0,0,1
"354","http://www.espncricinfo.com/series/12241/scorecard/567368/south-africa-vs-pakistan-1st-odi-pakistan-tour-of-south-africa-2012-13",-76.4545454545455,-66.3636363636364,-6.81818181818182,-777.818181818182,-777.818181818182,1.09090909090908,41,4.43727272727272,10.1,-1240.36363636364,4.87545454545455,-15.91,3,15,-5.18181818181818,5,-42.0909090909091,110,-33.2727272727273,-147,-18.5454545454545,19,-2.36363636363636,-26,-88.1222222222222,-4143.72222222222,-3093.17777777778,-95.3666666666667,-301,1.70460317460317,2.24,0.932444444444444,0.65,-2.05714285714286,-4.5,-0.422222222222222,1,-1.44444444444444,-9,0,0,0
"355","http://www.espncricinfo.com/series/12241/scorecard/567369/south-africa-vs-pakistan-2nd-odi-pakistan-tour-of-south-africa-2012-13",-66.3636363636364,-60.1818181818182,-7.27272727272727,-637.090909090909,-637.090909090909,9.18181818181817,41,5.83181818181818,10.1,-1034.36363636364,6.31090909090909,-15.91,3,15,-4.27272727272727,5,-30.3636363636364,110,-32.6363636363636,-147,-16.0909090909091,19,-2.36363636363636,-26,-83.5666666666667,-3931.53333333333,-2925.7,-86.5888888888889,-203,1.69041666666666,2.24,1.35088888888889,0.65,-1.85833333333333,-4.5,-0.344444444444445,1,-1.14444444444444,-6,0,0,1
